Open 0,Close 0,Low 0,High 0,Gain 0,Vola (m) 0,Open 1,Close 1,Low 1,High 1,Gain 1,Vola (m) 1,Open 2,Close 2,Low 2,High 2,Gain 2,Vola (m) 2,Open 3,Close 3,Low 3,High 3,Gain 3,Vola (m) 3,Open 4,Close 4,Low 4,High 4,Gain 4,Vola (m) 4,Open 5,Close 5,Low 5,High 5,Gain 5,Vola (m) 5,Open 6,Close 6,Low 6,High 6,Gain 6,Vola (m) 6,Open 7,Close 7,Low 7,High 7,Gain 7,Vola (m) 7,Open 8,Close 8,Low 8,High 8,Gain 8,Vola (m) 8,Paused Days,Weekday,Day Close,Trend 1d,Day,Trend 3d,Trend 10d,Trend 30d,Trend 90d,Trend 300d,d_ema10,d_ema50,d_ema200
0.12,1.23,0.12,1.23,1.11,0.588,1.45,0.33,-0.23,1.73,-1.12,1.639,0.3,1.06,-0.17,1.56,0.76,0.974,1.23,0.57,-0.05,1.32,-0.66,0.743,0.59,1.33,0.43,1.83,0.74,0.385,1.52,1.56,1.11,1.89,0.04,0.326,1.4,0.37,0.25,1.59,-1.03,0.364,0.37,-0.42,-2.43,0.56,-0.79,2.259,-0.51,-0.09,-0.51,0.27,0.42,0.357,1,4,454.0,-0.0008802816901407606,2020-12-18,-0.004385964912280715,-0.023655913978494647,0.3883792048929664,0.7874015748031495,,0.018234116404494127,0.22430790358965713,0.7383905373326349
-5.97,-4.34,-6.61,-3.74,1.63,0.612,-4.3,-4.55,-5.51,-3.3,-0.25,4.29,-4.62,-5.63,-6.94,-4.3,-1.01,2.629,-5.72,-4.19,-6.13,-3.59,1.53,1.083,-4.02,-3.2,-4.32,-2.7,0.82,0.562,-3.16,-2.06,-3.47,-1.91,1.1,0.598,-2.16,-2.33,-2.6,-1.89,-0.17,0.437,-2.31,-2.32,-3.52,-2.14,-0.01,0.899,-2.38,-2.53,-2.64,-2.2,-0.15,0.242,3,0,442.5,-0.025330396475770955,2020-12-21,-0.03594771241830064,-0.06448202959830862,0.2571022727272727,0.7664670658682635,,-0.006192456759027576,0.18431830157462126,0.6827303993856824
0.58,3.4,0.58,3.4,2.82,0.738,0.68,0.1,-0.44,1.09,-0.58,2.154,-0.11,-0.55,-1.14,0.66,-0.44,1.043,-0.51,-1.69,-2.53,0.29,-1.18,1.314,-1.5,-0.92,-1.92,-0.78,0.58,0.367,-0.84,-0.21,-0.96,0.03,0.63,0.224,-0.13,-0.27,-0.6,0.11,-0.14,0.265,-0.27,-0.07,-0.79,0.12,0.2,0.454,-0.23,-0.23,-0.23,-0.23,0.0,0.0,1,1,441.5,-0.002259887005649719,2020-12-22,-0.02838908450704225,-0.08024665638931705,0.3020142145153206,0.7876665182005911,,-0.006914713012671214,0.17328432443387487,0.6676617321671636
0.0,0.03,-0.07,0.03,0.03,0.086,0.65,0.31,-0.7,1.24,-0.34,2.054,0.34,-0.08,-0.72,0.79,-0.42,0.642,0.22,0.5,-0.19,0.57,0.28,0.372,0.36,0.15,-0.18,0.36,-0.21,0.212,0.08,0.7,0.03,0.9,0.62,0.276,0.69,0.06,0.04,0.79,-0.63,0.22,0.02,-2.09,-2.21,0.1,-2.11,0.707,-2.08,-2.04,-2.51,-1.13,0.04,0.0,1,2,432.5,-0.020385050962627438,2020-12-23,-0.04735682819383258,-0.01255707762557079,0.4047680914642069,0.6833378741291403,,-0.0223311125037553,0.1426736254259593,0.6234304101000954
0.88,1.16,0.4,1.16,0.28,0.0,1.16,2.07,0.94,2.23,0.91,2.186,1.88,1.16,1.05,2.14,-0.72,0.543,1.07,1.41,0.68,1.64,0.34,0.275,0.98,2.72,0.93,2.87,1.74,0.468,2.85,2.76,2.19,2.85,-0.09,2.22,,,,,,,2.85,2.67,2.67,2.85,-0.18,0.439,2.43,2.85,2.43,2.85,0.42,0.0,1,3,444.81,0.028462427745664654,2020-12-24,0.005220338983050743,0.02727482678983839,0.28930434782608705,0.7581422924901187,,0.004492007680099386,0.16717783493285254,0.6585859290494522
1.42,3.26,0.78,3.26,1.84,0.682,3.26,2.77,1.81,3.64,-0.49,2.461,2.74,1.61,0.12,3.03,-1.13,1.512,1.55,0.08,0.0,1.86,-1.47,0.586,0.04,-0.2,-0.21,0.65,-0.24,0.463,-0.1,-0.46,-0.48,0.04,-0.36,0.381,-0.41,-0.24,-0.77,-0.18,0.17,0.238,-0.25,-0.54,-0.96,-0.12,-0.29,0.52,-0.57,-0.18,-0.75,-0.18,0.39,0.006,4,0,444.0,-0.001821002225669388,2020-12-28,0.005662514156285381,0.04716981132075482,0.3375508359692725,0.812023017589683,,0.0021776211123611944,0.15755992909865912,0.6448363053974073
0.47,0.68,0.45,0.72,0.21,0.0,0.9,-1.12,-1.24,0.9,-2.02,1.734,-1.2,-1.52,-3.18,-0.77,-0.32,1.711,-1.53,-3.1,-3.44,-1.36,-1.57,0.638,-3.1,-1.95,-4.45,-1.24,1.15,1.518,-2.03,-1.66,-2.36,-1.58,0.37,0.446,-1.65,-1.74,-2.57,-1.6,-0.09,0.337,-1.63,-1.16,-1.72,-0.55,0.47,0.592,-1.15,-1.1,-1.15,0.4,0.05,0.788,1,1,439.11,-0.011013513513513429,2020-12-29,0.01528323699421974,-0.005751160421147872,0.2876370887337987,0.814504132231405,,-0.007260685316776372,0.1383466073599775,0.616639468491107
1.11,0.89,0.89,1.15,-0.22,0.011,1.36,4.19,1.11,4.25,2.83,3.155,4.11,4.64,3.39,5.08,0.53,1.355,4.4,4.71,4.16,5.04,0.31,0.475,4.75,5.33,4.57,5.33,0.58,0.383,5.36,4.95,4.93,5.52,-0.41,0.232,4.98,4.88,4.78,5.44,-0.1,0.363,4.89,5.06,4.17,5.33,0.17,0.564,5.11,5.11,5.0,5.44,0.0,0.0,1,2,461.57,0.05114891485049289,2020-12-30,0.03767900901508514,0.012214912280701817,0.2529724740756827,0.8771401846354061,,0.035325199741292446,0.18741835148346908,0.6875857646356784
0.37,-0.1,-0.1,0.37,-0.47,0.002,0.01,-1.22,-1.93,0.29,-1.23,2.523,-1.14,1.12,-1.42,1.34,2.26,0.932,1.12,-0.43,-0.5,1.12,-1.55,0.625,-0.31,0.37,-0.45,0.4,0.68,0.164,0.21,-0.11,-0.36,0.31,-0.32,0.199,-0.24,0.55,-0.34,0.79,0.79,0.402,0.53,1.07,0.27,1.28,0.54,0.559,1.06,1.06,0.42,1.28,0.0,1.513,1,3,466.48,0.010637606430227375,2020-12-31,0.05063063063063078,0.016296296296296253,0.316921687087121,0.8430659818253656,,0.03759662609344683,0.19070843296501971,0.6936477647501016
0.75,1.83,0.75,2.25,1.08,0.333,1.84,7.29,1.73,7.87,5.45,4.463,7.39,2.43,2.41,8.22,-4.96,2.557,2.32,-1.12,-1.17,3.0,-3.44,2.797,-1.16,-1.22,-3.76,-0.79,-0.06,2.444,-1.35,-0.18,-1.74,0.06,1.17,1.207,-0.19,-1.7,-3.04,-0.12,-1.51,1.108,-1.76,-1.39,-2.62,-0.75,0.37,0.934,-1.38,-1.38,-1.55,-1.17,0.0,0.252,4,0,460.04,-0.013805522208883536,2021-01-04,0.04766459429300185,0.01241197183098608,0.33344927536231883,0.7627404398804505,,0.01896055119772755,0.16629944988110523,0.659200344570144
0.0,-0.49,-1.25,0.53,-0.49,1.029,-0.71,3.92,-0.73,4.42,4.63,4.012,4.13,3.38,3.32,5.34,-0.75,1.949,3.49,3.56,2.93,4.34,0.07,0.648,3.6,3.32,2.42,4.16,-0.28,0.622,3.3,4.1,3.3,4.15,0.8,0.337,4.23,4.3,4.12,5.05,0.07,0.53,4.24,5.94,3.93,5.99,1.7,0.907,5.79,6.07,5.23,6.07,0.28,0.016,1,1,487.97,0.06071211199026183,2021-01-05,0.057196091600407284,0.07482378854625549,0.3481696366901508,0.8624809160305345,,0.06517086105490977,0.22571086276439356,0.7467259784402485
-4.44,-3.27,-5.71,-3.07,1.17,0.809,-3.08,-1.5,-3.83,-0.2,1.58,5.261,-1.6,1.24,-2.73,1.76,2.84,1.799,1.04,1.57,0.48,1.77,0.53,0.811,1.64,2.07,1.5,2.92,0.43,0.963,2.09,3.72,1.05,5.01,1.63,2.21,3.79,0.87,-0.39,4.09,-2.92,2.495,0.8,-0.94,-1.46,1.34,-1.74,2.396,-1.0,1.23,-1.0,1.23,2.23,0.046,1,2,493.95,0.012254851732688365,2021-01-06,0.05888784085062593,0.11627118644067802,0.3699902926085148,0.9472148854811369,,0.06310425157640442,0.22912822995000393,0.7547203381334977
0.64,1.85,0.64,2.04,1.21,0.02,2.17,4.66,2.08,4.69,2.49,3.641,4.83,7.06,4.4,7.1,2.23,1.686,7.08,6.26,6.24,7.91,-0.82,1.121,6.49,6.97,5.99,7.2,0.48,0.566,6.99,7.29,6.21,7.62,0.3,0.578,7.45,7.35,7.11,7.62,-0.1,0.302,7.25,8.93,7.25,9.69,1.68,1.266,8.58,9.32,8.57,10.11,0.74,0.16,1,3,539.99,0.09320781455612925,2021-01-07,0.17378923571863303,0.22308040770101933,0.41859976356232775,1.0194846478925914,,0.12890276381332422,0.32582295779680903,0.9009053104217943
1.4,4.26,1.4,4.63,2.86,0.551,4.19,2.88,2.61,5.4,-1.31,5.747,3.36,1.91,-0.32,3.57,-1.45,2.782,2.11,1.0,0.37,2.23,-1.11,1.22,0.93,0.31,0.09,1.75,-0.62,0.579,0.24,-2.41,-3.81,0.41,-2.65,2.086,-2.34,-1.08,-2.42,-0.39,1.26,1.119,-1.02,-0.33,-1.94,-0.33,0.69,1.163,-0.59,-0.17,-2.12,0.18,0.42,0.0,1,4,539.0601,-0.0017220689272022804,2021-01-08,0.10469926429903476,0.2463817341040464,0.39652875647668395,1.0129204630321134,,0.10153161741187744,0.306957339850745,0.8808328610005458
-1.12,-2.75,-3.54,-1.12,-1.63,1.956,-2.7,1.89,-2.79,1.98,4.59,6.072,2.03,3.78,1.76,4.32,1.75,2.092,3.59,3.92,1.98,3.92,0.33,1.031,3.82,4.47,3.27,5.0,0.65,0.668,4.66,4.43,4.15,5.39,-0.23,0.651,4.26,4.07,3.21,4.28,-0.19,0.707,3.94,3.21,2.4,3.94,-0.73,0.947,3.21,4.63,3.14,4.72,1.42,0.17,3,0,564.0,0.04626552772130599,2021-01-11,0.14181597327664752,0.26795710528090644,0.485813641033747,0.9824253075571177,,0.12140224255100796,0.34800132876666146,0.949080252888554
0.49,0.18,-0.53,1.04,-0.31,0.041,0.17,-0.71,-2.38,0.68,-0.88,4.31,-0.53,1.05,-1.23,1.66,1.58,1.919,0.76,1.17,0.6,3.08,0.41,1.577,1.25,1.14,-0.92,1.4,-0.11,1.083,0.92,0.96,0.5,1.86,0.04,0.726,0.85,-0.2,-0.77,1.17,-1.05,0.723,-0.2,0.39,-0.71,0.7,0.59,0.852,0.58,0.49,-0.09,0.58,-0.09,0.396,1,1,566.76,0.004893617021276553,2021-01-12,0.04957499212948391,0.27648648648648644,0.4485508357613863,0.8401298701298701,,0.10147786875842502,0.336019509296537,0.9401125597776672
-1.18,2.21,-1.42,2.33,3.39,0.644,2.21,0.49,-0.36,3.04,-1.72,3.763,0.57,1.03,-1.02,1.81,0.46,1.657,1.1,0.22,-0.16,1.12,-0.88,0.596,0.15,0.39,-0.35,0.58,0.24,0.634,0.56,1.28,0.56,1.63,0.72,0.282,1.36,1.01,0.9,1.81,-0.35,0.546,1.04,0.22,-0.04,1.13,-0.82,0.82,0.36,0.36,0.31,0.66,0.0,0.0,1,2,568.79,0.003581763003740468,2021-01-13,0.05515136438404533,0.29532463391860797,0.38374893565259693,1.3699583333333334,,0.08463303266975619,0.3231214358968475,0.9288847410124395
1.97,3.2,0.61,3.38,1.23,1.087,3.36,6.7,3.36,6.77,3.34,3.391,6.75,8.3,6.29,8.56,1.55,1.582,8.4,9.14,8.19,9.74,0.74,1.288,9.44,8.94,7.97,9.71,-0.5,0.999,8.91,7.87,7.78,8.94,-1.04,0.621,7.8,8.08,7.77,8.61,0.28,0.473,8.14,6.38,6.15,8.37,-1.76,1.287,6.51,6.51,6.51,6.89,0.0,0.0,1,3,605.8,0.0650679512649659,2021-01-14,0.07411347517730493,0.31247698073964947,0.41704287619003066,1.4721485411140582,,0.12350305832876951,0.3869568839456805,1.0330634829758116
-0.46,0.03,-0.46,0.69,0.49,0.043,-0.48,-3.37,-3.73,-0.18,-2.89,4.541,-3.07,-6.42,-8.12,-3.07,-3.35,3.318,-6.49,-5.49,-7.56,-4.48,1.0,1.865,-5.78,-4.62,-6.23,-4.43,1.16,0.657,-4.56,-4.26,-5.12,-3.88,0.3,0.644,-4.4,-5.18,-5.58,-4.31,-0.78,0.636,-5.1,-6.16,-6.55,-4.75,-1.06,1.352,-6.35,-6.4,-7.07,-6.35,-0.05,0.255,1,4,567.0,-0.06404754044239014,2021-01-15,0.0004234596654668632,0.21548619447779105,0.3162782059615563,1.6682352941176473,,0.041781974135327804,0.2831244370355459,0.8859085387575474
4.1,4.39,3.35,4.59,0.29,0.365,4.53,6.04,4.26,6.32,1.51,4.606,6.11,6.54,5.22,7.05,0.43,2.09,6.54,6.39,5.99,7.2,-0.15,1.342,6.39,7.63,6.08,7.63,1.24,0.549,7.68,9.07,7.68,9.17,1.39,0.702,8.99,9.89,8.81,10.34,0.9,0.649,9.83,10.16,9.38,10.57,0.33,1.106,10.23,11.46,9.7,11.46,1.23,0.0,4,1,632.0,0.11463844797178124,2021-01-19,0.111130645756782,0.373793583166681,0.45806898142807717,1.7008535466437835,,0.1281432876325559,0.4064904165660348,1.0793040392542794
1.27,2.37,1.27,2.89,1.1,0.271,2.44,1.13,0.31,3.29,-1.31,4.778,1.13,-0.15,-0.63,2.53,-1.28,2.027,-0.2,-2.04,-2.69,-0.2,-1.84,1.285,-1.98,-1.98,-2.3,-1.55,0.0,0.519,-1.98,-2.12,-2.29,-1.68,-0.14,0.29,-2.35,-2.02,-2.81,-1.97,0.33,0.349,-2.01,-1.9,-2.14,-1.46,0.11,0.683,-1.93,-1.11,-1.93,-1.11,0.82,0.0,1,2,624.99,-0.011091772151898716,2021-01-20,0.031677121162099864,0.2807959505707318,0.3440645161290323,1.7976275738585499,,0.0926584889629316,0.36989086434830454,1.0348548343488826
-1.18,1.12,-1.44,2.56,2.3,1.49,1.73,-0.62,-0.82,1.85,-2.35,4.007,-0.55,1.2,-0.82,1.39,1.75,1.221,1.14,0.26,0.0,1.18,-0.88,0.373,0.42,-0.87,-1.36,0.44,-1.29,1.349,-0.63,0.93,-0.63,1.26,1.56,0.51,1.01,2.17,0.89,2.22,1.16,0.643,2.12,3.42,1.62,4.45,1.3,1.972,3.58,2.5,2.5,4.0,-1.08,0.227,1,3,640.6,0.024976399622393952,2021-01-21,0.12980599647266322,0.29689239801599365,0.35433403805496844,1.9415005969326846,,0.09604557308234862,0.3822016602895679,1.063387881332921
-1.19,-1.65,-2.44,-0.94,-0.46,0.347,-1.65,-1.1,-2.59,-0.54,0.55,3.647,-1.15,-2.85,-3.51,-1.15,-1.7,1.664,-2.66,-2.94,-3.37,-2.22,-0.28,0.77,-2.82,-4.03,-4.03,-2.58,-1.21,0.666,-3.95,-4.04,-4.53,-3.45,-0.09,0.542,-4.21,-3.63,-4.46,-3.49,0.58,0.488,-3.56,-4.48,-4.48,-3.4,-0.92,0.747,-4.49,-4.0,-4.68,-3.69,0.49,0.063,1,4,615.0,-0.03996253512332193,2021-01-22,-0.026898734177215222,0.1389099798144411,0.28119661680763297,1.6169099187268627,,0.04234353276436753,0.31016620191967514,0.9617817115653793
1.31,2.07,1.31,2.33,0.76,0.443,2.47,2.03,1.68,2.78,-0.44,2.886,2.31,-2.33,-2.37,2.64,-4.64,1.865,-2.18,-1.23,-5.79,-1.08,0.95,3.612,-0.91,-1.59,-4.15,-0.74,-0.68,1.609,-1.5,-0.34,-2.19,-0.33,1.16,0.854,-0.52,-0.88,-1.27,-0.22,-0.36,0.471,-0.97,-0.16,-2.31,0.0,0.81,1.066,-0.08,-0.65,-0.65,0.0,-0.57,0.003,3,0,611.0,-0.006504065040650375,2021-01-25,-0.022384358149730388,0.13345432169808147,0.39497716894977164,1.4938775510204083,,0.02891092579469512,0.2864273791013334,0.9307896960207318
0.33,0.82,0.33,0.82,0.49,0.0,0.77,-1.31,-2.33,0.77,-2.08,3.44,-1.16,-1.06,-1.94,0.02,0.1,1.306,-1.31,-3.27,-3.27,-1.05,-1.96,1.075,-3.23,-2.85,-3.55,-2.52,0.38,0.538,-2.85,-2.65,-2.85,-1.96,0.2,0.254,-2.68,-3.4,-3.73,-2.5,-0.72,0.608,-3.47,-3.93,-4.26,-2.94,-0.46,1.036,-4.12,-4.26,-4.58,-1.96,-0.14,0.957,1,1,585.0,-0.04255319148936165,2021-01-26,-0.08679363097096471,0.037234042553191404,0.35103926096997684,1.4273858921161824,,-0.01220141748218495,0.22059580024942838,0.8331492031606658
-2.56,-5.45,-5.81,-2.39,-2.89,0.995,-5.03,-9.34,-12.33,-5.0,-4.31,8.64,-9.34,-7.84,-9.66,-6.52,1.5,3.719,-7.7,-11.62,-11.62,-7.7,-3.92,1.886,-11.68,-8.25,-12.1,-8.05,3.43,1.754,-8.26,-9.9,-10.09,-8.03,-1.64,1.337,-9.75,-13.89,-14.03,-9.01,-4.14,2.309,-14.19,-15.32,-16.57,-13.5,-1.13,3.178,-15.32,-16.07,-16.24,-14.36,-0.75,0.253,1,2,491.0,-0.16068376068376067,2021-01-27,-0.20162601626016263,-0.13367210106570682,0.15801886792452824,1.0630252100840338,,-0.1443328686184785,0.023483899105344985,0.5303903446924172
-0.29,7.74,-0.29,7.74,8.03,0.739,6.93,4.79,4.4,7.64,-2.14,4.472,4.78,6.93,4.48,7.39,2.15,2.981,7.12,8.73,6.92,9.34,1.61,2.016,9.06,9.95,7.75,10.79,0.89,1.367,9.93,11.45,9.22,11.74,1.52,1.125,11.43,10.77,9.74,11.47,-0.66,1.435,10.34,6.92,6.92,10.43,-3.42,2.027,7.33,8.96,7.33,9.5,1.63,0.434,1,3,535.0,0.08961303462321801,2021-01-28,-0.12438625204582654,-0.059406810949559574,0.2113664666591193,1.3672566371681416,,-0.05604258790274297,0.11018590825984109,0.6565303905780304
-2.15,-0.75,-3.74,-0.75,1.4,0.624,-0.92,-1.69,-4.39,-0.61,-0.77,4.795,-1.69,-0.99,-3.18,0.43,0.7,2.737,-0.89,-2.56,-4.39,-0.66,-1.67,2.046,-2.71,-7.24,-7.76,-2.58,-4.53,2.686,-7.36,-6.56,-7.71,-5.15,0.8,2.86,-5.98,-6.47,-7.56,-4.99,-0.49,1.697,-6.6,-6.35,-6.6,-3.48,0.25,2.443,-6.35,-6.48,-7.29,-6.17,-0.13,0.011,1,4,500.34,-0.064785046728972,2021-01-29,-0.14471794871794874,-0.17408385605810495,0.09723684210526318,1.1944736842105264,,-0.09797611017383223,0.03670689531482885,0.5407918786161774
1.93,5.08,1.93,5.33,3.15,0.739,5.19,4.93,4.38,6.71,-0.26,5.373,4.54,5.05,3.84,6.53,0.51,2.292,4.33,7.88,4.23,7.98,3.55,1.754,8.13,9.87,8.07,9.87,1.74,1.191,9.87,11.12,9.8,11.12,1.25,0.84,11.03,11.63,10.69,12.15,0.6,1.1,11.69,11.65,11.36,12.5,-0.04,1.522,11.97,11.97,10.77,11.97,0.0,0.416,3,0,560.22,0.11967861853939343,2021-02-01,0.14097759674134425,-0.011957671957671945,0.22052287581699348,1.4357391304347829,,0.008148107322940357,0.1535056440477467,0.7128322023593394
3.0,4.63,3.0,4.77,1.63,0.071,4.78,2.38,1.67,4.85,-2.4,4.472,2.41,1.08,0.32,2.5,-1.33,2.616,0.85,1.78,0.32,1.95,0.93,0.934,1.64,2.13,1.64,2.69,0.49,0.632,2.2,2.48,1.52,3.05,0.28,0.451,2.36,4.06,2.26,4.06,1.7,0.456,3.95,4.56,3.8,4.78,0.61,0.919,4.55,4.82,3.57,4.82,0.27,0.094,1,1,587.25,0.04824890221698608,2021-02-02,0.09766355140186911,-0.07080696202531644,0.29236355633802824,1.735211923614346,,0.04598979873816389,0.19932370057967885,0.7813745949875652
0.69,0.47,0.47,2.0,-0.22,1.491,0.81,-0.88,-1.54,1.65,-1.69,3.928,-0.72,-4.09,-4.63,-0.72,-3.37,2.52,-4.16,-4.8,-5.2,-3.66,-0.64,1.182,-4.68,-4.89,-5.7,-4.6,-0.21,0.639,-4.86,-5.05,-5.47,-4.63,-0.19,0.465,-5.02,-5.69,-5.7,-4.89,-0.67,0.529,-5.8,-6.46,-6.59,-5.69,-0.66,1.223,-6.43,-7.19,-8.9,-6.43,-0.76,0.494,1,2,545.0,-0.07194550872711791,2021-02-03,0.0892593036735021,-0.12798604777676448,0.20044052863436113,1.405756157852918,,-0.02407173803488938,0.10812558917431447,0.6425368139510261
-0.3,0.0,-0.92,0.35,0.3,0.333,0.05,-0.5,-2.21,0.36,-0.55,3.898,-0.37,0.55,-1.28,1.26,0.92,1.472,0.54,1.17,-0.1,1.6,0.63,0.651,1.1,2.02,1.1,2.75,0.92,0.808,2.06,1.44,1.39,2.52,-0.62,0.367,1.47,1.28,0.69,1.47,-0.19,0.376,1.28,3.51,1.16,3.51,2.23,0.816,3.32,2.94,2.39,3.67,-0.38,0.195,1,3,561.0,0.029357798165137616,2021-02-04,0.0013923101638642077,-0.12425850764907898,0.2677966101694915,1.4391304347826086,,0.003743637740935002,0.1344003766941375,0.6792164629219382
0.37,1.78,0.37,2.14,1.41,0.1,2.5,-1.28,-1.45,2.5,-3.78,3.181,-1.42,-0.83,-2.04,-0.63,0.59,1.377,-0.83,-2.02,-2.16,-0.67,-1.19,1.044,-2.0,-1.22,-2.18,-1.08,0.78,0.43,-1.22,-1.84,-1.92,-0.81,-0.62,0.386,-1.82,-1.21,-1.97,-1.03,0.61,0.403,-1.29,-1.89,-1.93,-1.25,-0.6,0.562,-1.81,-1.6,-1.87,-1.43,0.21,0.051,1,4,552.0,-0.016042780748663055,2021-02-05,-0.0600255427841635,-0.10243902439024388,0.2502831257078142,1.176312884403091,,-0.010134848142082098,0.11113807372281292,0.6416225059722693
1.63,1.79,0.91,1.99,0.16,0.097,1.81,5.11,1.75,5.96,3.3,3.606,5.07,5.51,3.99,5.96,0.44,1.647,5.56,5.33,4.27,5.72,-0.23,1.216,5.34,6.85,5.34,7.38,1.51,1.051,6.8,6.98,6.51,7.53,0.18,0.855,6.99,7.97,6.93,8.22,0.98,0.747,8.01,9.0,7.95,9.03,0.99,0.955,9.06,8.96,8.33,9.06,-0.1,0.295,3,0,601.46,0.08960144927536229,2021-02-08,0.10359633027522941,-0.015613747954173474,0.39065895953757224,1.3840025367632487,,0.06337000283770267,0.2007760593769672,0.7747859137936128
0.09,-1.24,-1.74,0.09,-1.33,0.596,-1.17,-0.24,-2.63,0.08,0.93,3.429,-0.27,0.26,-0.41,1.1,0.53,1.347,0.41,-0.2,-1.9,0.41,-0.61,1.144,-0.32,-0.75,-0.86,0.31,-0.43,0.459,-0.81,-1.27,-1.43,-0.51,-0.46,0.285,-1.29,-0.72,-1.38,-0.68,0.57,0.326,-0.67,-1.16,-1.55,-0.17,-0.49,0.706,-1.19,-1.19,-1.24,-0.59,0.0,0.5,1,1,594.33,-0.011854487413959336,2021-02-09,0.0594117647058825,0.015948717948718105,0.33614352195319364,1.3307058823529414,,0.0411545729828906,0.1779245420995259,0.7406916059956745
1.29,2.6,1.29,2.6,1.31,0.377,2.64,3.57,0.97,3.78,0.93,3.382,3.54,-0.37,-3.14,4.27,-3.91,4.164,-0.62,0.79,-1.43,1.52,1.41,2.265,0.67,0.92,-0.14,1.18,0.25,0.983,1.14,0.54,0.21,1.34,-0.6,0.416,0.57,2.07,0.57,2.22,1.5,1.058,2.19,0.82,-0.15,2.45,-1.37,1.502,0.95,0.53,0.53,0.95,-0.42,0.0,1,2,597.46,0.005266434472431136,2021-02-10,0.08235507246376828,0.21682281059063135,0.3456306306306307,1.212814814814815,,0.037837310378613154,0.17563906042670507,0.7368993483749133
1.34,2.65,1.34,2.65,1.31,0.268,2.65,4.3,2.65,5.31,1.65,4.032,4.0,6.28,3.76,7.2,2.28,1.67,6.28,8.38,5.9,8.53,2.1,1.677,8.36,7.96,5.12,8.95,-0.4,2.463,7.82,9.38,7.4,9.96,1.56,1.301,9.31,9.65,8.46,9.97,0.34,1.456,9.65,10.76,9.28,10.76,1.11,1.54,10.88,11.14,10.38,11.14,0.26,0.041,1,3,664.0,0.11137147256720104,2021-02-11,0.10398031456788481,0.2411214953271028,0.5121495752772653,1.7438016528925622,,0.12212115324102313,0.2910501662619909,0.9126348990297604
-0.75,-1.88,-1.95,-0.6,-1.13,0.58,-1.58,0.25,-2.85,0.37,1.83,3.49,0.05,3.68,0.0,3.77,3.63,2.495,3.73,2.57,2.49,3.95,-1.16,1.44,2.55,2.82,1.97,3.78,0.27,1.274,2.79,1.77,1.58,3.08,-1.02,1.137,1.61,1.86,0.83,1.94,0.25,0.707,1.85,3.47,1.74,3.47,1.62,0.98,3.4,3.4,2.44,3.61,0.0,0.231,1,4,686.6,0.03403614457831328,2021-02-12,0.15525045008665206,0.37226685853619546,0.4875316853348355,1.5524163568773237,,0.1274509260873573,0.31768219517471263,0.958678238287932
1.39,3.37,1.39,4.86,1.98,0.606,3.42,3.24,1.26,3.77,-0.18,3.78,3.31,3.36,2.19,4.54,0.05,2.196,3.42,1.29,1.11,3.81,-2.13,1.918,1.23,1.93,0.08,2.04,0.7,1.684,1.85,0.76,0.69,2.38,-1.09,1.065,0.87,1.96,0.87,2.1,1.09,0.572,1.8,1.59,0.99,2.15,-0.21,1.233,1.77,1.22,1.22,2.17,-0.55,0.0,4,1,695.0,0.012234197494902288,2021-02-16,0.16325779131657336,0.24058405626361057,0.48988166695249524,1.6476190476190475,,0.11267012772844809,0.3165686833441699,0.9634434802484748
